"","File.x","variable","experiment","units","frequency","ensemble","model","year","value","name","rownum"
"858","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1975,0.000330827040641497,"BCC-ESM1_historical_r1i1p1f1",858
"859","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1976,0.00033154593837217,"BCC-ESM1_historical_r1i1p1f1",859
"860","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1977,0.000333352288495073,"BCC-ESM1_historical_r1i1p1f1",860
"861","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1978,0.00033500974091539,"BCC-ESM1_historical_r1i1p1f1",861
"862","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1979,0.000336605407975504,"BCC-ESM1_historical_r1i1p1f1",862
"863","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1980,0.000338703875741752,"BCC-ESM1_historical_r1i1p1f1",863
"864","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1981,0.000340057666303556,"BCC-ESM1_historical_r1i1p1f1",864
"865","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1982,0.000340645051391811,"BCC-ESM1_historical_r1i1p1f1",865
"866","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1983,0.00034226469276825,"BCC-ESM1_historical_r1i1p1f1",866
"867","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1984,0.000344007785709388,"BCC-ESM1_historical_r1i1p1f1",867
"868","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1985,0.000345459342189139,"BCC-ESM1_historical_r1i1p1f1",868
"869","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1986,0.000346902582733181,"BCC-ESM1_historical_r1i1p1f1",869
"870","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1987,0.000348776005614326,"BCC-ESM1_historical_r1i1p1f1",870
"871","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1988,0.000351274826313278,"BCC-ESM1_historical_r1i1p1f1",871
"872","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1989,0.00035289393738237,"BCC-ESM1_historical_r1i1p1f1",872
"873","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1990,0.000354071111749894,"BCC-ESM1_historical_r1i1p1f1",873
"874","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1991,0.000355353464404715,"BCC-ESM1_historical_r1i1p1f1",874
"875","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1992,0.000356228829729081,"BCC-ESM1_historical_r1i1p1f1",875
"876","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1993,0.000356924693112519,"BCC-ESM1_historical_r1i1p1f1",876
"877","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1994,0.000358255901503973,"BCC-ESM1_historical_r1i1p1f1",877
"878","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1995,0.000360236307124012,"BCC-ESM1_historical_r1i1p1f1",878
"879","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1996,0.00036200626943501,"BCC-ESM1_historical_r1i1p1f1",879
"880","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1997,0.000363251894744136,"BCC-ESM1_historical_r1i1p1f1",880
"881","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1998,0.000365934015454276,"BCC-ESM1_historical_r1i1p1f1",881
"882","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",1999,0.00036784402816267,"BCC-ESM1_historical_r1i1p1f1",882
"883","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2000,0.000369125326533614,"BCC-ESM1_historical_r1i1p1f1",883
"884","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2001,0.000370672071040086,"BCC-ESM1_historical_r1i1p1f1",884
"885","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2002,0.000372834629987238,"BCC-ESM1_historical_r1i1p1f1",885
"886","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2003,0.000375411418576455,"BCC-ESM1_historical_r1i1p1f1",886
"887","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2004,0.000376987182661763,"BCC-ESM1_historical_r1i1p1f1",887
"888","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2005,0.000378906562550852,"BCC-ESM1_historical_r1i1p1f1",888
"889","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2006,0.000381010045238137,"BCC-ESM1_historical_r1i1p1f1",889
"890","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2007,0.000382603063078209,"BCC-ESM1_historical_r1i1p1f1",890
"891","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2008,0.000384739212135499,"BCC-ESM1_historical_r1i1p1f1",891
"892","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2009,0.000386279498197814,"BCC-ESM1_historical_r1i1p1f1",892
"893","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2010,0.000388718152034962,"BCC-ESM1_historical_r1i1p1f1",893
"894","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2011,0.000390943581484885,"BCC-ESM1_historical_r1i1p1f1",894
"895","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2012,0.000393015230445757,"BCC-ESM1_historical_r1i1p1f1",895
"896","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2013,0.000395726513578252,"BCC-ESM1_historical_r1i1p1f1",896
"897","6","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-ESM1",2014,0.000397529635253171,"BCC-ESM1_historical_r1i1p1f1",897
"898","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1850,0.000284321214952051,"BCC-ESM1_historical_r2i1p1f1",898
"899","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1851,0.000284450438239517,"BCC-ESM1_historical_r2i1p1f1",899
"900","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1852,0.000284597411644712,"BCC-ESM1_historical_r2i1p1f1",900
"901","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1853,0.000284730410795558,"BCC-ESM1_historical_r2i1p1f1",901
"902","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1854,0.000284845400898979,"BCC-ESM1_historical_r2i1p1f1",902
"903","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1855,0.000284940431614774,"BCC-ESM1_historical_r2i1p1f1",903
"904","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1856,0.0002850484793063,"BCC-ESM1_historical_r2i1p1f1",904
"905","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1857,0.000285203429954742,"BCC-ESM1_historical_r2i1p1f1",905
"906","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1858,0.000285368443035256,"BCC-ESM1_historical_r2i1p1f1",906
"907","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1859,0.000285544450014055,"BCC-ESM1_historical_r2i1p1f1",907
"908","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1860,0.000285738438932568,"BCC-ESM1_historical_r2i1p1f1",908
"909","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1861,0.000285932399261152,"BCC-ESM1_historical_r2i1p1f1",909
"910","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1862,0.000286099443298596,"BCC-ESM1_historical_r2i1p1f1",910
"911","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1863,0.000286270393293696,"BCC-ESM1_historical_r2i1p1f1",911
"912","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1864,0.00028644148820656,"BCC-ESM1_historical_r2i1p1f1",912
"913","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1865,0.000286613398400777,"BCC-ESM1_historical_r2i1p1f1",913
"914","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1866,0.000286780430399325,"BCC-ESM1_historical_r2i1p1f1",914
"915","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1867,0.000286954430287245,"BCC-ESM1_historical_r2i1p1f1",915
"916","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1868,0.000287104383609406,"BCC-ESM1_historical_r2i1p1f1",916
"917","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1869,0.000287224442836478,"BCC-ESM1_historical_r2i1p1f1",917
"918","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1870,0.000287354431961969,"BCC-ESM1_historical_r2i1p1f1",918
"919","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1871,0.000287493511470191,"BCC-ESM1_historical_r2i1p1f1",919
"920","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1872,0.000287663454308511,"BCC-ESM1_historical_r2i1p1f1",920
"921","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1873,0.000287859386757906,"BCC-ESM1_historical_r2i1p1f1",921
"922","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1874,0.000288060482381083,"BCC-ESM1_historical_r2i1p1f1",922
"923","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1875,0.000288290449655416,"BCC-ESM1_historical_r2i1p1f1",923
"924","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1876,0.000288519545138433,"BCC-ESM1_historical_r2i1p1f1",924
"925","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1877,0.000288751448543213,"BCC-ESM1_historical_r2i1p1f1",925
"926","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1878,0.000288992433786386,"BCC-ESM1_historical_r2i1p1f1",926
"927","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1879,0.000289220444545147,"BCC-ESM1_historical_r2i1p1f1",927
"928","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1880,0.000289469470376366,"BCC-ESM1_historical_r2i1p1f1",928
"929","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1881,0.00028973650253605,"BCC-ESM1_historical_r2i1p1f1",929
"930","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1882,0.00029001837725109,"BCC-ESM1_historical_r2i1p1f1",930
"931","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1883,0.000290262449197392,"BCC-ESM1_historical_r2i1p1f1",931
"932","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1884,0.000290511494294219,"BCC-ESM1_historical_r2i1p1f1",932
"933","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1885,0.000290796493385133,"BCC-ESM1_historical_r2i1p1f1",933
"934","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1886,0.000291099430640912,"BCC-ESM1_historical_r2i1p1f1",934
"935","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1887,0.000291413542546666,"BCC-ESM1_historical_r2i1p1f1",935
"936","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1888,0.00029176251212431,"BCC-ESM1_historical_r2i1p1f1",936
"937","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1889,0.000292112422702883,"BCC-ESM1_historical_r2i1p1f1",937
"938","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1890,0.000292457500271539,"BCC-ESM1_historical_r2i1p1f1",938
"939","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1891,0.000292815370253816,"BCC-ESM1_historical_r2i1p1f1",939
"940","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1892,0.000293166370150204,"BCC-ESM1_historical_r2i1p1f1",940
"941","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1893,0.000293476533939671,"BCC-ESM1_historical_r2i1p1f1",941
"942","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1894,0.000293790413068537,"BCC-ESM1_historical_r2i1p1f1",942
"943","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1895,0.0002940784969225,"BCC-ESM1_historical_r2i1p1f1",943
"944","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1896,0.000294364433807106,"BCC-ESM1_historical_r2i1p1f1",944
"945","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1897,0.000294645455375063,"BCC-ESM1_historical_r2i1p1f1",945
"946","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1898,0.000294953539078774,"BCC-ESM1_historical_r2i1p1f1",946
"947","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1899,0.000295299570983141,"BCC-ESM1_historical_r2i1p1f1",947
"948","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1900,0.000295674362999707,"BCC-ESM1_historical_r2i1p1f1",948
"949","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1901,0.00029600641962881,"BCC-ESM1_historical_r2i1p1f1",949
"950","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1902,0.000296324446828029,"BCC-ESM1_historical_r2i1p1f1",950
"951","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1903,0.000296653356665777,"BCC-ESM1_historical_r2i1p1f1",951
"952","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1904,0.000296953583040557,"BCC-ESM1_historical_r2i1p1f1",952
"953","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1905,0.00029728848480757,"BCC-ESM1_historical_r2i1p1f1",953
"954","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1906,0.000297661526276975,"BCC-ESM1_historical_r2i1p1f1",954
"955","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1907,0.000298097437687442,"BCC-ESM1_historical_r2i1p1f1",955
"956","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1908,0.000298517437105933,"BCC-ESM1_historical_r2i1p1f1",956
"957","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1909,0.000298935498089678,"BCC-ESM1_historical_r2i1p1f1",957
"958","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1910,0.000299376393836439,"BCC-ESM1_historical_r2i1p1f1",958
"959","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1911,0.000299828555709933,"BCC-ESM1_historical_r2i1p1f1",959
"960","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1912,0.000300352559768256,"BCC-ESM1_historical_r2i1p1f1",960
"961","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1913,0.000300909427675854,"BCC-ESM1_historical_r2i1p1f1",961
"962","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1914,0.000301418482324985,"BCC-ESM1_historical_r2i1p1f1",962
"963","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1915,0.000301936471395188,"BCC-ESM1_historical_r2i1p1f1",963
"964","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1916,0.000302484453932701,"BCC-ESM1_historical_r2i1p1f1",964
"965","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1917,0.000303010456832987,"BCC-ESM1_historical_r2i1p1f1",965
"966","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1918,0.000303448377062787,"BCC-ESM1_historical_r2i1p1f1",966
"967","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1919,0.000303813567459883,"BCC-ESM1_historical_r2i1p1f1",967
"968","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1920,0.000304245335114481,"BCC-ESM1_historical_r2i1p1f1",968
"969","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1921,0.000304599507486736,"BCC-ESM1_historical_r2i1p1f1",969
"970","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1922,0.000304944428787049,"BCC-ESM1_historical_r2i1p1f1",970
"971","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1923,0.000305270554093509,"BCC-ESM1_historical_r2i1p1f1",971
"972","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1924,0.000305629277838659,"BCC-ESM1_historical_r2i1p1f1",972
"973","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1925,0.000305812441395325,"BCC-ESM1_historical_r2i1p1f1",973
"974","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1926,0.000305953547342355,"BCC-ESM1_historical_r2i1p1f1",974
"975","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1927,0.00030617633935018,"BCC-ESM1_historical_r2i1p1f1",975
"976","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1928,0.000306328428413249,"BCC-ESM1_historical_r2i1p1f1",976
"977","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1929,0.000306494399746787,"BCC-ESM1_historical_r2i1p1f1",977
"978","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1930,0.000306619615723872,"BCC-ESM1_historical_r2i1p1f1",978
"979","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1931,0.000306821559347212,"BCC-ESM1_historical_r2i1p1f1",979
"980","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1932,0.000307092423731651,"BCC-ESM1_historical_r2i1p1f1",980
"981","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1933,0.000307401621574728,"BCC-ESM1_historical_r2i1p1f1",981
"982","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1934,0.00030778444484503,"BCC-ESM1_historical_r2i1p1f1",982
"983","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1935,0.000308226927395189,"BCC-ESM1_historical_r2i1p1f1",983
"984","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1936,0.000309011565768119,"BCC-ESM1_historical_r2i1p1f1",984
"985","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1937,0.000309763271262877,"BCC-ESM1_historical_r2i1p1f1",985
"986","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1938,0.000310293615759326,"BCC-ESM1_historical_r2i1p1f1",986
"987","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1939,0.0003108504550449,"BCC-ESM1_historical_r2i1p1f1",987
"988","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1940,0.0003113564684193,"BCC-ESM1_historical_r2i1p1f1",988
"989","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1941,0.000311810442230892,"BCC-ESM1_historical_r2i1p1f1",989
"990","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1942,0.000312171399176555,"BCC-ESM1_historical_r2i1p1f1",990
"991","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1943,0.00031238935999324,"BCC-ESM1_historical_r2i1p1f1",991
"992","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1944,0.000312412370570554,"BCC-ESM1_historical_r2i1p1f1",992
"993","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1945,0.000312384440521048,"BCC-ESM1_historical_r2i1p1f1",993
"994","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1946,0.000312389628844442,"BCC-ESM1_historical_r2i1p1f1",994
"995","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1947,0.00031248541070282,"BCC-ESM1_historical_r2i1p1f1",995
"996","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1948,0.00031252053539316,"BCC-ESM1_historical_r2i1p1f1",996
"997","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1949,0.000312631561996178,"BCC-ESM1_historical_r2i1p1f1",997
"998","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1950,0.000312820483548136,"BCC-ESM1_historical_r2i1p1f1",998
"999","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1951,0.000313013659442441,"BCC-ESM1_historical_r2i1p1f1",999
"1000","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1952,0.00031334158149731,"BCC-ESM1_historical_r2i1p1f1",1000
"1001","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1953,0.000313729451357653,"BCC-ESM1_historical_r2i1p1f1",1001
"1002","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1954,0.000314094435396755,"BCC-ESM1_historical_r2i1p1f1",1002
"1003","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1955,0.000314414438160963,"BCC-ESM1_historical_r2i1p1f1",1003
"1004","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1956,0.000314697580077242,"BCC-ESM1_historical_r2i1p1f1",1004
"1005","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1957,0.000314991591832643,"BCC-ESM1_historical_r2i1p1f1",1005
"1006","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1958,0.000315344490110633,"BCC-ESM1_historical_r2i1p1f1",1006
"1007","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1959,0.000315807039631803,"BCC-ESM1_historical_r2i1p1f1",1007
"1008","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1960,0.000316624311445496,"BCC-ESM1_historical_r2i1p1f1",1008
"1009","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1961,0.000317298760992474,"BCC-ESM1_historical_r2i1p1f1",1009
"1010","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1962,0.00031804329218252,"BCC-ESM1_historical_r2i1p1f1",1010
"1011","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1963,0.00031864974207055,"BCC-ESM1_historical_r2i1p1f1",1011
"1012","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1964,0.000319332107552076,"BCC-ESM1_historical_r2i1p1f1",1012
"1013","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1965,0.000319816509787303,"BCC-ESM1_historical_r2i1p1f1",1013
"1014","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1966,0.000320878671953872,"BCC-ESM1_historical_r2i1p1f1",1014
"1015","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1967,0.00032148019876354,"BCC-ESM1_historical_r2i1p1f1",1015
"1016","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1968,0.000322388214856507,"BCC-ESM1_historical_r2i1p1f1",1016
"1017","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1969,0.000323251859580822,"BCC-ESM1_historical_r2i1p1f1",1017
"1018","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1970,0.000324780948077968,"BCC-ESM1_historical_r2i1p1f1",1018
"1019","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1971,0.00032540142485567,"BCC-ESM1_historical_r2i1p1f1",1019
"1020","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1972,0.000327349374214135,"BCC-ESM1_historical_r2i1p1f1",1020
"1021","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1973,0.000329906728967037,"BCC-ESM1_historical_r2i1p1f1",1021
"1022","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1974,0.000330754904131274,"BCC-ESM1_historical_r2i1p1f1",1022
"1023","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1975,0.000330827040641497,"BCC-ESM1_historical_r2i1p1f1",1023
"1024","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1976,0.00033154593837217,"BCC-ESM1_historical_r2i1p1f1",1024
"1025","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1977,0.000333352288495073,"BCC-ESM1_historical_r2i1p1f1",1025
"1026","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1978,0.00033500974091539,"BCC-ESM1_historical_r2i1p1f1",1026
"1027","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1979,0.000336605407975504,"BCC-ESM1_historical_r2i1p1f1",1027
"1028","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1980,0.000338703875741752,"BCC-ESM1_historical_r2i1p1f1",1028
"1029","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1981,0.000340057666303556,"BCC-ESM1_historical_r2i1p1f1",1029
"1030","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1982,0.000340645051391811,"BCC-ESM1_historical_r2i1p1f1",1030
"1031","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1983,0.00034226469276825,"BCC-ESM1_historical_r2i1p1f1",1031
"1032","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1984,0.000344007785709388,"BCC-ESM1_historical_r2i1p1f1",1032
"1033","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1985,0.000345459342189139,"BCC-ESM1_historical_r2i1p1f1",1033
"1034","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1986,0.000346902582733181,"BCC-ESM1_historical_r2i1p1f1",1034
"1035","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1987,0.000348776005614326,"BCC-ESM1_historical_r2i1p1f1",1035
"1036","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1988,0.000351274826313278,"BCC-ESM1_historical_r2i1p1f1",1036
"1037","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1989,0.00035289393738237,"BCC-ESM1_historical_r2i1p1f1",1037
"1038","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1990,0.000354071111749894,"BCC-ESM1_historical_r2i1p1f1",1038
"1039","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1991,0.000355353464404715,"BCC-ESM1_historical_r2i1p1f1",1039
"1040","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1992,0.000356228829729081,"BCC-ESM1_historical_r2i1p1f1",1040
"1041","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1993,0.000356924693112519,"BCC-ESM1_historical_r2i1p1f1",1041
"1042","7","co2","historical","mol mol-1","mon","r2i1p1f1","BCC-ESM1",1994,0.000358255901503973,"BCC-ESM1_historical_r2i1p1f1",1042
