"model","experiment","ensemble","variable","year","value","units"
"CanESM5","ssp585","r5i1p1f1","rh",2088,128.9297,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2089,129.2103,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2090,130.0304,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2091,132.9468,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2092,130.5386,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2093,131.2784,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2094,133.1343,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2095,135.7535,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2096,132.5858,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2097,133.0374,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2098,134.4565,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2099,137.4257,"Pg/yr"
"CanESM5","ssp585","r5i1p1f1","rh",2100,137.7798,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2015,83.6567,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2016,82.1142,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2017,83.116,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2018,83.8617,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2019,84.3753,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2020,85.1401,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2021,85.658,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2022,84.7581,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2023,86.831,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2024,87.1306,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2025,87.9479,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2026,88.2028,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2027,87.2288,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2028,88.6727,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2029,89.4635,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2030,89.3736,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2031,90.4467,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2032,91.9326,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2033,91.874,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2034,90.8547,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2035,91.866,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2036,94.4999,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2037,94.5283,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2038,93.829,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2039,94.5268,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2040,94.9471,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2041,96.2395,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2042,98.4252,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2043,97.1757,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2044,95.163,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2045,98.7778,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2046,100.2082,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2047,98.9911,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2048,100.3184,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2049,102.3378,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2050,102.6605,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2051,101.691,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2052,102.8711,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2053,103.5584,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2054,104.2275,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2055,104.199,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2056,104.7598,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2057,107.0872,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2058,109.1742,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2059,107.5005,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2060,106.5554,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2061,109.8465,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2062,111.193,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2063,111.3529,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2064,109.1032,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2065,111.904,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2066,115.2658,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2067,112.886,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2068,115.3246,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2069,115.226,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2070,115.6917,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2071,116.0089,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2072,117.9684,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2073,117.4117,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2074,119.4204,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2075,121.5328,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2076,120.9409,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2077,119.5755,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2078,122.2238,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2079,121.7704,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2080,123.8894,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2081,126.2139,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2082,124.7714,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2083,125.8651,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2084,127.4786,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2085,126.4937,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2086,126.0436,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2087,129.5617,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2088,128.4107,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2089,131.7823,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2090,128.9139,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2091,133.7697,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2092,133.1285,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2093,132,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2094,134.4428,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2095,134.2735,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2096,134.0968,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2097,134.2889,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2098,136.3002,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2099,135.8326,"Pg/yr"
"CanESM5","ssp585","r5i1p2f1","rh",2100,137.3466,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2015,82.6203,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2016,83.1493,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2017,83.6335,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2018,83.6307,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2019,84.509,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2020,84.2368,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2021,84.5393,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2022,85.7229,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2023,86.405,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2024,87.7099,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2025,87.1982,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2026,86.7098,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2027,87.7502,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2028,88.9133,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2029,89.7307,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2030,90.0511,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2031,89.026,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2032,90.6236,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2033,90.4363,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2034,91.9388,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2035,91.933,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2036,93.6131,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2037,92.7929,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2038,93.571,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2039,95.4439,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2040,95.6353,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2041,97.0654,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2042,96.4824,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2043,97.6755,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2044,96.6746,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2045,98.0183,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2046,99.668,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2047,100.5836,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2048,98.4843,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2049,100.2235,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2050,101.8356,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2051,103.7348,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2052,102.3794,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2053,103.3237,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2054,104.5883,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2055,103.7656,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2056,104.725,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2057,108.4311,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2058,106.5748,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2059,106.9898,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2060,108.4854,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2061,108.317,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2062,109.5524,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2063,108.9921,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2064,110.4568,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2065,112.1569,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2066,112.6577,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2067,111.5994,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2068,113.3925,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2069,113.8014,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2070,114.2369,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2071,116.911,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2072,117.6078,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2073,118.4543,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2074,118.1988,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2075,118.0909,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2076,120.6931,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2077,119.0852,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2078,121.8452,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2079,121.3758,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2080,122.8106,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2081,124.0308,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2082,123.4482,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2083,124.8701,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2084,127.3604,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2085,126.3871,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2086,127.7109,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2087,129.5504,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2088,128.6524,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2089,129.8553,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2090,131.2748,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2091,131.7526,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2092,131.3957,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2093,132.7987,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2094,133.5522,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2095,134.5348,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2096,135.6315,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2097,135.3554,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2098,135.796,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2099,135.7261,"Pg/yr"
"CanESM5","ssp585","r6i1p1f1","rh",2100,137.0529,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2015,83.2966,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2016,82.9245,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2017,84.125,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2018,84.436,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2019,84.7016,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2020,85.3511,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2021,86.5867,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2022,86.2452,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2023,88.411,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2024,86.8406,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2025,86.311,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2026,87.3272,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2027,89.2976,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2028,87.9151,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2029,88.8986,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2030,92.1016,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2031,90.234,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2032,89.5672,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2033,92.4577,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2034,93.4185,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2035,92.054,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2036,92.0629,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2037,93.7891,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2038,93.1273,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2039,96.491,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2040,94.4321,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2041,95.7272,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2042,98.37,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2043,97.8754,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2044,96.5445,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2045,98.406,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2046,99.3531,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2047,99.0335,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2048,100.0715,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2049,100.8153,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2050,102.6816,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2051,102.4762,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2052,102.1969,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2053,102.9877,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2054,104.8913,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2055,105.387,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2056,104.7409,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2057,106.0347,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2058,106.1513,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2059,106.2827,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2060,109.5875,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2061,108.7133,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2062,109.7322,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2063,109.8974,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2064,110.6822,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2065,111.0648,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2066,112.3078,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2067,112.7103,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2068,112.8858,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2069,115.4667,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2070,113.2113,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2071,116.1054,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2072,115.4624,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2073,118.2259,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2074,116.5158,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2075,119.2332,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2076,120.3546,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2077,121.3673,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2078,121.3734,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2079,123.1812,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2080,120.7834,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2081,124.434,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2082,124.7647,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2083,125.5056,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2084,127.424,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2085,128.6731,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2086,126.0005,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2087,126.863,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2088,129.0696,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2089,130.5621,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2090,129.2681,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2091,132.1055,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2092,132.2596,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2093,130.9053,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2094,135.1741,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2095,133.9253,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2096,134.3899,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2097,135.1639,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2098,137.349,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2099,135.6583,"Pg/yr"
"CanESM5","ssp585","r6i1p2f1","rh",2100,137.1735,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2015,81.3766,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2016,80.9439,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2017,84.8468,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2018,84.9186,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2019,84.0324,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2020,84.561,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2021,85.5785,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2022,85.9501,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2023,86.1982,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2024,87.4443,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2025,87.1505,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2026,88.685,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2027,89.2283,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2028,88.7476,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2029,88.9057,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2030,90.4725,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2031,91.2682,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2032,89.1902,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2033,92.3134,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2034,92.4745,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2035,92.4187,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2036,94.0576,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2037,94.1575,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2038,93.8846,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2039,96.03,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2040,94.4306,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2041,96.5173,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2042,96.9875,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2043,95.5063,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2044,99.5194,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2045,99.189,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2046,98.3395,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2047,99.7336,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2048,99.8418,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2049,99.941,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2050,101.7557,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2051,103.6537,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2052,102.8274,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2053,103.2806,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2054,103.986,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2055,105.7339,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2056,105.3232,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2057,105.0996,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2058,108.2666,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2059,107.4771,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2060,109.2022,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2061,110.0076,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2062,108.8447,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2063,110.7479,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2064,110.9849,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2065,112.5192,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2066,112.4505,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2067,113.3091,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2068,113.8927,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2069,115.0274,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2070,115.339,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2071,116.1193,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2072,118.5533,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2073,118.1126,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2074,117.7045,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2075,118.3154,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2076,119.9036,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2077,121.4329,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2078,121.5429,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2079,123.8954,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2080,122.0491,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2081,124.7493,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2082,125.7977,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2083,124.3469,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2084,126.1027,"Pg/yr"
"CanESM5","ssp585","r7i1p1f1","rh",2085,127.7442,"Pg/yr"
