,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,dcpp_init_year,version,name
2878,ScenarioMIP,CCCma,CanESM5,ssp245,r17i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r17i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp245/r17i1p2f1
2879,ScenarioMIP,CCCma,CanESM5,ssp245,r17i1p2f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r17i1p2f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp245/r17i1p2f1
2880,ScenarioMIP,CCCma,CanESM5,ssp245,r17i1p2f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r17i1p2f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp245/r17i1p2f1
2881,ScenarioMIP,CCCma,CanESM5,ssp245,r17i1p2f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r17i1p2f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp245/r17i1p2f1
2882,ScenarioMIP,CCCma,CanESM5,ssp245,r17i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r17i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp245/r17i1p2f1
2883,ScenarioMIP,CCCma,CanESM5,ssp245,r17i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r17i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp245/r17i1p2f1
2884,ScenarioMIP,CCCma,CanESM5,ssp245,r18i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp245/r18i1p2f1
2885,ScenarioMIP,CCCma,CanESM5,ssp126,r9i1p1f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r9i1p1f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r9i1p1f1
2886,ScenarioMIP,CCCma,CanESM5,ssp126,r9i1p1f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r9i1p1f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r9i1p1f1
2887,ScenarioMIP,CCCma,CanESM5,ssp126,r9i1p1f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r9i1p1f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r9i1p1f1
2888,ScenarioMIP,CCCma,CanESM5,ssp126,r9i1p1f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r9i1p1f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r9i1p1f1
2889,ScenarioMIP,CCCma,CanESM5,ssp126,r9i1p1f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r9i1p1f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r9i1p1f1
2890,ScenarioMIP,CCCma,CanESM5,ssp126,r9i1p1f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r9i1p1f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r9i1p1f1
2891,ScenarioMIP,CCCma,CanESM5,ssp245,r10i1p1f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp245/r10i1p1f1
2892,ScenarioMIP,CCCma,CanESM5,ssp245,r10i1p1f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp245/r10i1p1f1
2893,ScenarioMIP,CCCma,CanESM5,ssp245,r10i1p1f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp245/r10i1p1f1
2894,ScenarioMIP,CCCma,CanESM5,ssp245,r10i1p1f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp245/r10i1p1f1
2895,ScenarioMIP,CCCma,CanESM5,ssp245,r10i1p1f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp245/r10i1p1f1
2896,ScenarioMIP,CCCma,CanESM5,ssp245,r10i1p1f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp245/r10i1p1f1
2897,ScenarioMIP,CCCma,CanESM5,ssp245,r15i1p2f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r15i1p2f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp245/r15i1p2f1
2898,ScenarioMIP,CCCma,CanESM5,ssp245,r15i1p2f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r15i1p2f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp245/r15i1p2f1
2899,ScenarioMIP,CCCma,CanESM5,ssp245,r15i1p2f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r15i1p2f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp245/r15i1p2f1
2900,ScenarioMIP,CCCma,CanESM5,ssp245,r15i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r15i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp245/r15i1p2f1
2901,ScenarioMIP,CCCma,CanESM5,ssp245,r15i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r15i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp245/r15i1p2f1
2902,ScenarioMIP,CCCma,CanESM5,ssp245,r15i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r15i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp245/r15i1p2f1
2903,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r3i1p1f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r3i1p1f1
2904,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r3i1p1f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r3i1p1f1
2905,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r3i1p1f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r3i1p1f1
2906,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r3i1p1f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r3i1p1f1
2907,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r3i1p1f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r3i1p1f1
2908,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r3i1p1f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r3i1p1f1
2909,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p1f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r21i1p1f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r21i1p1f1
2910,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p1f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r21i1p1f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r21i1p1f1
2911,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p1f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r21i1p1f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r21i1p1f1
2912,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p1f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r21i1p1f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r21i1p1f1
2913,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p2f1
2914,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p1f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r21i1p1f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r21i1p1f1
2915,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p1f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r21i1p1f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r21i1p1f1
2916,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p1f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p1f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p1f1
2917,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p1f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p1f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p1f1
2918,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p1f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p1f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p1f1
2919,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p1f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p1f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p1f1
2920,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p1f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p1f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p1f1
2921,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p1f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p1f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p1f1
2922,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r20i1p2f1
2923,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p2f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p2f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r20i1p2f1
2924,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r20i1p2f1
2925,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p2f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p2f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r20i1p2f1
2926,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p2f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p2f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p2f1
2927,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p2f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p2f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p2f1
2928,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p2f1
2929,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p2f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p2f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p2f1
2930,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r21i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r21i1p2f1
2931,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r21i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r21i1p2f1
2932,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r20i1p2f1
2933,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p2f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p2f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r20i1p2f1
2934,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p1f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p1f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p1f1
2935,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p2f1
2936,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p2f1
2937,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p1f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p1f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p1f1
2938,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p1f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p1f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p1f1
2939,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p1f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p1f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p1f1
2940,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p1f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p1f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p1f1
2941,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p1f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p1f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p1f1
2942,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p2f1
2943,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p2f1
2944,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p2f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p2f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p2f1
2945,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p2f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p2f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p2f1
2946,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p2f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p2f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p2f1
2947,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r22i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r22i1p2f1
2948,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p2f1
2949,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p2f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p2f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p2f1
2950,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p2f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p2f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p2f1
2951,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p1f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p1f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p1f1
2952,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p1f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p1f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p1f1
2953,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p1f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p1f1
2954,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p1f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p1f1
2955,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p2f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p2f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p2f1
2956,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p1f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p1f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p1f1
2957,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p1f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p1f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p1f1
2958,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p1f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p1f1
2959,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p1f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p1f1
2960,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p1f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p1f1
2961,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r2i1p1f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r2i1p1f1
2962,ScenarioMIP,CCCma,CanESM5,ssp126,r23i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r23i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r23i1p2f1
2963,ScenarioMIP,CCCma,CanESM5,ssp126,r23i1p2f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r23i1p2f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r23i1p2f1
2964,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p2f1,Amon,rlds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p2f1/Amon/rlds/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p2f1
2965,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p2f1
2966,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p2f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p2f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p2f1
2967,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p2f1
2968,ScenarioMIP,CCCma,CanESM5,ssp245,r13i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r13i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp245/r13i1p2f1
2969,ScenarioMIP,CCCma,CanESM5,ssp245,r12i1p2f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r12i1p2f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp245/r12i1p2f1
2970,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p1f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p1f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p1f1
2971,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p1f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p1f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p1f1
2972,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p2f1
2973,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r25i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r25i1p2f1
2974,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p2f1,Amon,rsds,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p2f1/Amon/rsds/gn/v20190429/,,20190429,CanESM5/ssp126/r8i1p2f1
2975,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p2f1,Amon,rsus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p2f1/Amon/rsus/gn/v20190429/,,20190429,CanESM5/ssp126/r8i1p2f1
2976,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p2f1,Amon,hfss,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p2f1/Amon/hfss/gn/v20190429/,,20190429,CanESM5/ssp126/r8i1p2f1
2977,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p2f1,Amon,hfls,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p2f1/Amon/hfls/gn/v20190429/,,20190429,CanESM5/ssp126/r8i1p2f1
2978,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p2f1,Amon,rlus,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p2f1/Amon/rlus/gn/v20190429/,,20190429,CanESM5/ssp126/r8i1p2f1
