"variable","experiment","units","ensemble","model","year","area","value"
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1857,"HL",1.25519278836759
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1858,"HL",1.32512373846593
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1859,"HL",1.39296685817021
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1860,"HL",1.36497252489989
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1861,"HL",1.36094325260175
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1862,"HL",1.2932463314895
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1863,"HL",1.29286143372928
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1864,"HL",1.20559385831917
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1865,"HL",1.20710256080901
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1866,"HL",1.2386801359965
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1867,"HL",1.3153997133758
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1868,"HL",1.40959777697849
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1869,"HL",1.48387605511977
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1870,"HL",1.3366467078117
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1871,"HL",1.40081686233346
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1872,"HL",1.42762353452138
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1873,"HL",1.4503830976596
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1874,"HL",1.52934647767353
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1875,"HL",1.28470107799459
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1876,"HL",1.2806938058623
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1877,"HL",1.15541535539753
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1878,"HL",1.25239626727206
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1879,"HL",1.2309663569464
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1880,"HL",1.3207103580288
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1881,"HL",1.44422659965788
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1882,"HL",1.46613233509461
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1883,"HL",1.44847828832201
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1884,"HL",1.34873135748094
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1885,"HL",1.3816760184602
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1886,"HL",1.28657433411957
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1887,"HL",1.42176374273405
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1888,"HL",1.3045304139575
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1889,"HL",1.1082719452174
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1890,"HL",1.04585188837633
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1891,"HL",1.09983004574804
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1892,"HL",1.13479201112422
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1893,"HL",1.24680090170565
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1894,"HL",1.27038031181776
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1895,"HL",1.36687379409751
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1896,"HL",1.36685761630828
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1897,"HL",1.38514922008271
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1898,"HL",1.44558617147005
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1899,"HL",1.3861263579166
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1900,"HL",1.4436811186313
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1850,"HL",1.06123701503561
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1851,"HL",1.16051552474108
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1852,"HL",1.16380415971708
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1853,"HL",1.01741930018303
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1854,"HL",1.07571787643095
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1855,"HL",1.12005559406564
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1856,"HL",0.958473275437102
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1857,"HL",1.04691325709925
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1858,"HL",1.11427030400337
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1859,"HL",1.05613883480275
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1860,"HL",1.07854296600492
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1861,"HL",1.19178289529776
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1862,"HL",1.25802037104269
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1863,"HL",1.13868026367468
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1864,"HL",1.1291595551474
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1865,"HL",1.06907565626834
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1866,"HL",1.19608951746516
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1867,"HL",1.15920220533532
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1868,"HL",1.14536347238447
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1869,"HL",1.09578331965328
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1870,"HL",1.12724830550522
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1871,"HL",1.12595054327906
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1872,"HL",1.23125091173422
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1873,"HL",1.09886061932948
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1874,"HL",1.25968431711929
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1875,"HL",1.16674926297994
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1876,"HL",1.29607096240632
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1877,"HL",1.24824193458393
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1878,"HL",1.18795428070221
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1879,"HL",1.09637104605983
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1880,"HL",1.20923255534795
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1881,"HL",1.08123071908438
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1882,"HL",1.01883962046772
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1883,"HL",1.00743804773566
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1884,"HL",0.973753178128328
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1885,"HL",1.15510447271382
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1886,"HL",1.05963073678738
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1887,"HL",1.10141343062787
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1888,"HL",1.00909630776523
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1889,"HL",1.10787765007854
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1890,"HL",1.23921141014058
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1891,"HL",1.09243129167869
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1892,"HL",1.12165208154286
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1893,"HL",1.1955004127853
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1894,"HL",1.20812316038663
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1895,"HL",1.20798386303626
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1896,"HL",1.29957801527316
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1897,"HL",1.07087412137242
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1898,"HL",1.08928884565545
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1899,"HL",1.17514550761633
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1900,"HL",1.16402649111304
"tos","historical","degC","r2i1p1f1","NorCPM1",1850,"HL",0.376682774125547
"tos","historical","degC","r2i1p1f1","NorCPM1",1851,"HL",0.328821378285352
"tos","historical","degC","r2i1p1f1","NorCPM1",1852,"HL",0.340184964057234
"tos","historical","degC","r2i1p1f1","NorCPM1",1853,"HL",0.327178231550479
"tos","historical","degC","r2i1p1f1","NorCPM1",1854,"HL",0.362517115740639
"tos","historical","degC","r2i1p1f1","NorCPM1",1855,"HL",0.31959085185161
"tos","historical","degC","r2i1p1f1","NorCPM1",1856,"HL",0.279965310869608
"tos","historical","degC","r2i1p1f1","NorCPM1",1857,"HL",0.335391692149103
"tos","historical","degC","r2i1p1f1","NorCPM1",1858,"HL",0.381463414558848
"tos","historical","degC","r2i1p1f1","NorCPM1",1859,"HL",0.365508536171833
"tos","historical","degC","r2i1p1f1","NorCPM1",1860,"HL",0.423509801768578
"tos","historical","degC","r2i1p1f1","NorCPM1",1861,"HL",0.397781564189623
"tos","historical","degC","r2i1p1f1","NorCPM1",1862,"HL",0.333537387585402
"tos","historical","degC","r2i1p1f1","NorCPM1",1863,"HL",0.27123112046688
"tos","historical","degC","r2i1p1f1","NorCPM1",1864,"HL",0.283157267362638
"tos","historical","degC","r2i1p1f1","NorCPM1",1865,"HL",0.261245134365508
"tos","historical","degC","r2i1p1f1","NorCPM1",1866,"HL",0.32731599454787
"tos","historical","degC","r2i1p1f1","NorCPM1",1867,"HL",0.34021082962585
"tos","historical","degC","r2i1p1f1","NorCPM1",1868,"HL",0.272031960647429
"tos","historical","degC","r2i1p1f1","NorCPM1",1869,"HL",0.261630700762282
"tos","historical","degC","r2i1p1f1","NorCPM1",1870,"HL",0.25020998924242
"tos","historical","degC","r2i1p1f1","NorCPM1",1871,"HL",0.284230187071222
"tos","historical","degC","r2i1p1f1","NorCPM1",1872,"HL",0.230726339179546
"tos","historical","degC","r2i1p1f1","NorCPM1",1873,"HL",0.270939186549314
"tos","historical","degC","r2i1p1f1","NorCPM1",1874,"HL",0.276506834239595
"tos","historical","degC","r2i1p1f1","NorCPM1",1875,"HL",0.333580457286232
"tos","historical","degC","r2i1p1f1","NorCPM1",1876,"HL",0.303952255192514
"tos","historical","degC","r2i1p1f1","NorCPM1",1877,"HL",0.274269037482315
"tos","historical","degC","r2i1p1f1","NorCPM1",1878,"HL",0.31879007812176
"tos","historical","degC","r2i1p1f1","NorCPM1",1879,"HL",0.33795446817716
"tos","historical","degC","r2i1p1f1","NorCPM1",1880,"HL",0.268199203588357
"tos","historical","degC","r2i1p1f1","NorCPM1",1881,"HL",0.295801751060591
"tos","historical","degC","r2i1p1f1","NorCPM1",1882,"HL",0.388529690245166
"tos","historical","degC","r2i1p1f1","NorCPM1",1883,"HL",0.240712643870749
"tos","historical","degC","r2i1p1f1","NorCPM1",1884,"HL",0.128360883988156
"tos","historical","degC","r2i1p1f1","NorCPM1",1885,"HL",0.20477839341495
"tos","historical","degC","r2i1p1f1","NorCPM1",1886,"HL",0.214753265834531
"tos","historical","degC","r2i1p1f1","NorCPM1",1887,"HL",0.171032855125935
"tos","historical","degC","r2i1p1f1","NorCPM1",1888,"HL",0.149214585061277
"tos","historical","degC","r2i1p1f1","NorCPM1",1889,"HL",0.204042358383724
"tos","historical","degC","r2i1p1f1","NorCPM1",1890,"HL",0.255357332212888
"tos","historical","degC","r2i1p1f1","NorCPM1",1891,"HL",0.251256192079078
"tos","historical","degC","r2i1p1f1","NorCPM1",1892,"HL",0.212611850721702
"tos","historical","degC","r2i1p1f1","NorCPM1",1893,"HL",0.243742716674553
"tos","historical","degC","r2i1p1f1","NorCPM1",1894,"HL",0.198750304411247
"tos","historical","degC","r2i1p1f1","NorCPM1",1895,"HL",0.22129564207771
"tos","historical","degC","r2i1p1f1","NorCPM1",1896,"HL",0.283373232796797
"tos","historical","degC","r2i1p1f1","NorCPM1",1897,"HL",0.319254524847396
"tos","historical","degC","r2i1p1f1","NorCPM1",1898,"HL",0.225503932782764
"tos","historical","degC","r2i1p1f1","NorCPM1",1899,"HL",0.28665380148736
"tos","historical","degC","r2i1p1f1","NorCPM1",1900,"HL",0.242842115373289
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1850,"HL",1.7047527951807
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1851,"HL",1.68694180322567
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1852,"HL",1.64583509319484
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1853,"HL",1.62636208196115
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1854,"HL",1.70271540309128
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1855,"HL",1.72819318876555
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1856,"HL",1.72333718334488
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1857,"HL",1.94375493677624
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1858,"HL",1.87888682567124
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1859,"HL",1.68997475885097
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1860,"HL",1.85347325292621
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1861,"HL",1.83591291421969
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1862,"HL",1.67975067025334
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1863,"HL",1.58871680345893
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1864,"HL",1.67656536293393
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1865,"HL",1.50956708139485
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1866,"HL",1.46893900372198
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1867,"HL",1.5262136913484
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1868,"HL",1.7439595096777
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1869,"HL",1.72479880092088
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1870,"HL",1.75566960068725
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1871,"HL",1.54630565751131
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1872,"HL",1.48975746481764
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1873,"HL",1.57167215765399
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1874,"HL",1.72781409361503
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1875,"HL",1.59242935477316
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1876,"HL",1.56649483341422
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1877,"HL",1.65954389198762
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1878,"HL",1.67988592902501
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1879,"HL",1.52522820682868
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1880,"HL",1.52355312481592
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1881,"HL",1.5378926079206
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1882,"HL",1.64862813640765
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1883,"HL",1.72764415273402
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1884,"HL",1.48399676000717
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1885,"HL",1.60318940967297
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1886,"HL",1.58190216144161
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1887,"HL",1.67788162393588
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1888,"HL",1.65184834203869
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1889,"HL",1.60204180944886
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1890,"HL",1.75786604879391
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1891,"HL",1.61907874194007
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1892,"HL",1.529454045315
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1893,"HL",1.55040256561494
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1894,"HL",1.58046395167656
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1895,"HL",1.6043682445791
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1896,"HL",1.65324740932973
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1897,"HL",1.77310127059827
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1898,"HL",1.81076720784175
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1899,"HL",1.70630717075298
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1900,"HL",1.71064204012475
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1850,"HL",1.38193580311779
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1851,"HL",1.25829142570511
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1852,"HL",1.32151004020384
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1853,"HL",1.30314761644584
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1854,"HL",1.35198747189021
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1855,"HL",1.4249472539814
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1856,"HL",1.40083920279793
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1857,"HL",1.28907481642644
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1858,"HL",1.4185477167772
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1859,"HL",1.56315181996819
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1860,"HL",1.40085890435211
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1861,"HL",1.35439441296912
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1862,"HL",1.3772049288743
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1863,"HL",1.22419650284663
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1864,"HL",1.22896894168046
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1865,"HL",1.16231660455962
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1866,"HL",1.35527883682447
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1867,"HL",1.24427212915405
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1868,"HL",1.32310941355356
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1869,"HL",1.19208477006507
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1870,"HL",1.15362955902281
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1871,"HL",1.12609440421761
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1872,"HL",1.25448232319174
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1873,"HL",1.24456744289315
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1874,"HL",1.29382446633793
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1875,"HL",1.32246341843656
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1876,"HL",1.41118697790155
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1877,"HL",1.34647545641634
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1878,"HL",1.30203780897247
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1879,"HL",1.24216605288432
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1880,"HL",1.30925068585523
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1881,"HL",1.36159958130551
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1882,"HL",1.38098937515116
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1883,"HL",1.33756391231288
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1884,"HL",1.19476358426769
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1885,"HL",1.22973998332602
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1886,"HL",1.1629099877709
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1887,"HL",1.21526604401184
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1888,"HL",1.22310692664518
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1889,"HL",1.18551453287006
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1890,"HL",1.28679540303811
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1891,"HL",1.34692967548423
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1892,"HL",1.41981830650282
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1893,"HL",1.3147323037347
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1894,"HL",1.28612123037236
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1895,"HL",1.33222433902516
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1896,"HL",1.29525141814111
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1897,"HL",1.26812235280998
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1898,"HL",1.40316357621568
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1899,"HL",1.36515413789863
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1900,"HL",1.42438562646573
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1850,"HL",1.40626037967621
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1851,"HL",1.20722070632056
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1852,"HL",1.05707827908056
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1853,"HL",1.27730825285194
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1854,"HL",1.34038460882763
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1855,"HL",1.25057623761049
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1856,"HL",1.37002129708154
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1857,"HL",1.40935509587028
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1858,"HL",1.36012346799153
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1859,"HL",1.4467658144873
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1860,"HL",1.54844294029147
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1861,"HL",1.27579301812936
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1862,"HL",1.30341083529276
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1863,"HL",1.13734072162485
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1864,"HL",1.13479708982595
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1865,"HL",1.20780245883144
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1866,"HL",1.30980312408454
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1867,"HL",1.26988789047358
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1868,"HL",1.20628587456755
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1869,"HL",1.23769865020283
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1870,"HL",1.32035946463304
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1871,"HL",1.23512118906527
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1872,"HL",1.24072298006743
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1873,"HL",1.09062930985284
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1874,"HL",1.0634320438304
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1875,"HL",1.12801422461482
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1876,"HL",0.933193088770864
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1877,"HL",1.05869936051246
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1878,"HL",1.11908030105403
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1879,"HL",1.10137343510815
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1880,"HL",1.24527326462456
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1881,"HL",1.25233913009474
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1882,"HL",1.07226310367203
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1883,"HL",1.29910233512457
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1884,"HL",1.1260831581681
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1885,"HL",0.993405923093355
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1886,"HL",1.31895791699755
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1887,"HL",1.24615313602878
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1888,"HL",1.03935081044847
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1889,"HL",1.04631421372577
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1890,"HL",1.08243752442951
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1891,"HL",1.04102743214839
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1892,"HL",0.905047555274815
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1893,"HL",1.04435971203841
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1894,"HL",1.25786248636976
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1895,"HL",1.00938536509271
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1896,"HL",1.01221964149845
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1897,"HL",1.16795062173729
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1898,"HL",1.14047406206134
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1899,"HL",1.17868211798721
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1900,"HL",1.29259364110649
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1850,"HL",2.47687409162953
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1851,"HL",2.364231320795
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1852,"HL",2.38069534583144
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1853,"HL",2.23202619883895
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1854,"HL",2.1815750856465
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1855,"HL",2.11363450671938
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1856,"HL",1.93524740588798
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1857,"HL",2.07124167099752
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1858,"HL",2.1056990901936
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1859,"HL",2.08996145977034
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1860,"HL",2.00509373245822
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1861,"HL",2.09844308359786
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1862,"HL",2.01788478212719
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1863,"HL",2.01801858390966
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1864,"HL",1.97226014241936
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1865,"HL",1.99878777752145
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1866,"HL",2.20343059260643
