"variable","experiment","units","ensemble","model","year","area","value"
"tos","historical","degC","r27i1p1f1","ACCESS-ESM1-5",1853,"global",18.6945310833333
"tos","historical","degC","r27i1p1f1","ACCESS-ESM1-5",1854,"global",18.7380644166667
"tos","historical","degC","r27i1p1f1","ACCESS-ESM1-5",1855,"global",18.81949325
"tos","historical","degC","r27i1p1f1","ACCESS-ESM1-5",1856,"global",18.7735098333333
"tos","historical","degC","r27i1p1f1","ACCESS-ESM1-5",1857,"global",18.8051066666667
"tos","historical","degC","r27i1p1f1","ACCESS-ESM1-5",1858,"global",18.7985749166667
"tos","historical","degC","r27i1p1f1","ACCESS-ESM1-5",1859,"global",18.7070051666667
"tos","historical","degC","r27i1p1f1","ACCESS-ESM1-5",1860,"global",18.6522958333333
"tos","historical","degC","r27i1p1f1","MIROC6",1850,"global",18.02679875
"tos","historical","degC","r27i1p1f1","MIROC6",1851,"global",18.03591175
"tos","historical","degC","r27i1p1f1","MIROC6",1852,"global",18.1379501666667
"tos","historical","degC","r27i1p1f1","MIROC6",1853,"global",18.2816538333333
"tos","historical","degC","r27i1p1f1","MIROC6",1854,"global",18.4171564166667
"tos","historical","degC","r27i1p1f1","MIROC6",1855,"global",18.2564744166667
"tos","historical","degC","r27i1p1f1","MIROC6",1856,"global",18.2259006666667
"tos","historical","degC","r27i1p1f1","MIROC6",1857,"global",18.152239
"tos","historical","degC","r27i1p1f1","MIROC6",1858,"global",18.1581885833333
"tos","historical","degC","r27i1p1f1","MIROC6",1859,"global",18.25005825
"tos","historical","degC","r27i1p1f1","MIROC6",1860,"global",18.3974185833333
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1850,"global",18.2450581666667
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1851,"global",18.0075886666667
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1852,"global",18.0211005833333
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1853,"global",18.1490083333333
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1854,"global",18.2081395
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1855,"global",18.15161675
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1856,"global",18.1019273333333
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1857,"global",18.1640551666667
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1858,"global",18.0555571666667
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1859,"global",18.1010105
"tos","historical","degC","r27i1p1f2","MIROC-ES2L",1860,"global",18.2502394166667
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1850,"global",18.7567930833333
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1851,"global",18.7542890833333
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1852,"global",18.7375889166667
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1853,"global",18.7631125833333
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1854,"global",18.8157901666667
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1855,"global",18.8097154166667
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1856,"global",18.68746875
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1857,"global",18.7114438333333
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1858,"global",18.652568
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1859,"global",18.630918
"tos","historical","degC","r28i1p1f1","ACCESS-ESM1-5",1860,"global",18.63837225
"tos","historical","degC","r28i1p1f1","MIROC6",1850,"global",18.0899568333333
"tos","historical","degC","r28i1p1f1","MIROC6",1851,"global",18.0985374166667
"tos","historical","degC","r28i1p1f1","MIROC6",1852,"global",18.2193714166667
"tos","historical","degC","r28i1p1f1","MIROC6",1853,"global",18.2236075833333
"tos","historical","degC","r28i1p1f1","MIROC6",1854,"global",18.212999
"tos","historical","degC","r28i1p1f1","MIROC6",1855,"global",18.2104446666667
"tos","historical","degC","r28i1p1f1","MIROC6",1856,"global",18.2103940833333
"tos","historical","degC","r28i1p1f1","MIROC6",1857,"global",18.2733035833333
"tos","historical","degC","r28i1p1f1","MIROC6",1858,"global",18.1616163333333
"tos","historical","degC","r28i1p1f1","MIROC6",1859,"global",18.1107308333333
"tos","historical","degC","r28i1p1f1","MIROC6",1860,"global",18.0685951666667
"tos","historical","degC","r28i1p1f1","NorCPM1",1850,"global",17.2062555
"tos","historical","degC","r28i1p1f1","NorCPM1",1851,"global",17.22050575
"tos","historical","degC","r28i1p1f1","NorCPM1",1852,"global",17.2169724166667
"tos","historical","degC","r28i1p1f1","NorCPM1",1853,"global",17.23919225
"tos","historical","degC","r28i1p1f1","NorCPM1",1854,"global",17.3031041666667
"tos","historical","degC","r28i1p1f1","NorCPM1",1855,"global",17.2850808333333
"tos","historical","degC","r28i1p1f1","NorCPM1",1856,"global",17.214595
"tos","historical","degC","r28i1p1f1","NorCPM1",1857,"global",17.25594775
"tos","historical","degC","r28i1p1f1","NorCPM1",1858,"global",17.29382175
"tos","historical","degC","r28i1p1f1","NorCPM1",1859,"global",17.1961648333333
"tos","historical","degC","r28i1p1f1","NorCPM1",1860,"global",17.2566894166667
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1850,"global",17.90891
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1851,"global",17.7831275833333
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1852,"global",17.8927249166667
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1853,"global",17.8683430833333
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1854,"global",17.7523578333333
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1855,"global",17.798654
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1856,"global",17.8410790833333
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1857,"global",17.73122175
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1858,"global",17.8668023333333
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1859,"global",17.9097695
"tos","historical","degC","r28i1p1f2","CNRM-CM6-1",1860,"global",17.7770006666667
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1850,"global",18.1152661666667
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1851,"global",18.11837875
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1852,"global",18.3115475
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1853,"global",18.329472
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1854,"global",18.138708
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1855,"global",18.0754373333333
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1856,"global",18.2019189166667
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1857,"global",18.235816
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1858,"global",18.1740885833333
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1859,"global",18.0463639166667
"tos","historical","degC","r28i1p1f2","MIROC-ES2L",1860,"global",18.0473329166667
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1850,"global",18.5697541666667
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1851,"global",18.5942314166667
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1852,"global",18.6128968333333
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1853,"global",18.6745513333333
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1854,"global",18.6827966666667
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1855,"global",18.7311900833333
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1856,"global",18.7625375
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1857,"global",18.6985075
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1858,"global",18.6274651666667
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1859,"global",18.5352250833333
"tos","historical","degC","r29i1p1f1","ACCESS-ESM1-5",1860,"global",18.6230786666667
"tos","historical","degC","r29i1p1f1","MIROC6",1850,"global",18.06929
"tos","historical","degC","r29i1p1f1","MIROC6",1851,"global",18.1050075
"tos","historical","degC","r29i1p1f1","MIROC6",1852,"global",18.1356008333333
"tos","historical","degC","r29i1p1f1","MIROC6",1853,"global",18.21360925
"tos","historical","degC","r29i1p1f1","MIROC6",1854,"global",18.2753996666667
"tos","historical","degC","r29i1p1f1","MIROC6",1855,"global",18.2396586666667
"tos","historical","degC","r29i1p1f1","MIROC6",1856,"global",18.1813533333333
"tos","historical","degC","r29i1p1f1","MIROC6",1857,"global",18.16569775
"tos","historical","degC","r29i1p1f1","MIROC6",1858,"global",18.11597525
"tos","historical","degC","r29i1p1f1","MIROC6",1859,"global",18.2634425833333
"tos","historical","degC","r29i1p1f1","MIROC6",1860,"global",18.4166293333333
"tos","historical","degC","r29i1p1f1","NorCPM1",1850,"global",17.2193353333333
"tos","historical","degC","r29i1p1f1","NorCPM1",1851,"global",17.2295981666667
"tos","historical","degC","r29i1p1f1","NorCPM1",1852,"global",17.2455735833333
"tos","historical","degC","r29i1p1f1","NorCPM1",1853,"global",17.2731455
"tos","historical","degC","r29i1p1f1","NorCPM1",1854,"global",17.2755301666667
"tos","historical","degC","r29i1p1f1","NorCPM1",1855,"global",17.284149
"tos","historical","degC","r29i1p1f1","NorCPM1",1856,"global",17.2469179166667
"tos","historical","degC","r29i1p1f1","NorCPM1",1857,"global",17.1339636666667
"tos","historical","degC","r29i1p1f1","NorCPM1",1858,"global",17.2128219166667
"tos","historical","degC","r29i1p1f1","NorCPM1",1859,"global",17.2517905833333
"tos","historical","degC","r29i1p1f1","NorCPM1",1860,"global",17.298551
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1850,"global",17.6924965833333
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1851,"global",17.6988279166667
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1852,"global",17.697547
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1853,"global",17.7931846666667
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1854,"global",17.7383245
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1855,"global",17.6824831666667
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1856,"global",17.660736
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1857,"global",17.6739290833333
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1858,"global",17.779955
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1859,"global",17.7553018333333
"tos","historical","degC","r29i1p1f2","CNRM-CM6-1",1860,"global",17.6380836666667
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1850,"global",18.1699548333333
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1851,"global",18.0203434166667
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1852,"global",18.0844034166667
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1853,"global",18.198832
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1854,"global",18.1813908333333
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1855,"global",18.0642758333333
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1856,"global",18.1422588333333
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1857,"global",18.2229335833333
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1858,"global",18.2264456666667
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1859,"global",18.1424251666667
"tos","historical","degC","r29i1p1f2","MIROC-ES2L",1860,"global",18.0184698333333
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1850,"global",18.1584186666667
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1851,"global",18.0903024166667
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1852,"global",17.98817875
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1853,"global",18.0946470833333
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1854,"global",17.9844106666667
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1855,"global",18.0748904166667
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1856,"global",18.0585868333333
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1857,"global",18.0922929166667
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1858,"global",18.1423238333333
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1859,"global",18.0976684166667
"tos","historical","degC","r2i1p1f1","ACCESS-CM2",1860,"global",18.1401721666667
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1850,"global",18.5747805833333
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1851,"global",18.6099771666667
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1852,"global",18.50246325
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1853,"global",18.6169071666667
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1854,"global",18.6541889166667
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1855,"global",18.4758895833333
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1856,"global",18.5854239166667
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1857,"global",18.6080528333333
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1858,"global",18.6512078333333
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1859,"global",18.6069871666667
"tos","historical","degC","r2i1p1f1","ACCESS-ESM1-5",1860,"global",18.50012025
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1850,"global",17.3440452703971
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1851,"global",17.3966691095158
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1852,"global",17.2916028171436
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1853,"global",17.401128161169
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1854,"global",17.4016309692479
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1855,"global",17.2702159833754
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1856,"global",17.400539999637
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1857,"global",17.3685245881158
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1858,"global",17.3226840996121
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1859,"global",17.3794497208532
"tos","historical","degC","r2i1p1f1","AWI-CM-1-1-MR",1860,"global",17.4225880445893
"tos","historical","degC","r2i1p1f1","CanESM5",1850,"global",17.54685375
"tos","historical","degC","r2i1p1f1","CanESM5",1851,"global",17.6444384166667
"tos","historical","degC","r2i1p1f1","CanESM5",1852,"global",17.6274519166667
"tos","historical","degC","r2i1p1f1","CanESM5",1853,"global",17.6738075833333
"tos","historical","degC","r2i1p1f1","CanESM5",1854,"global",17.6924918333333
"tos","historical","degC","r2i1p1f1","CanESM5",1855,"global",17.6587700833333
"tos","historical","degC","r2i1p1f1","CanESM5",1856,"global",17.6977449166667
"tos","historical","degC","r2i1p1f1","CanESM5",1857,"global",17.620438
"tos","historical","degC","r2i1p1f1","CanESM5",1858,"global",17.6655939166667
"tos","historical","degC","r2i1p1f1","CanESM5",1859,"global",17.7687001666667
"tos","historical","degC","r2i1p1f1","CanESM5",1860,"global",17.6708325833333
"tos","historical","degC","r2i1p1f1","EC-Earth3",1850,"global",18.7531955833333
"tos","historical","degC","r2i1p1f1","EC-Earth3",1851,"global",18.753815
"tos","historical","degC","r2i1p1f1","EC-Earth3",1852,"global",18.7106648333333
"tos","historical","degC","r2i1p1f1","EC-Earth3",1853,"global",18.7131539166667
"tos","historical","degC","r2i1p1f1","EC-Earth3",1854,"global",18.7471518333333
"tos","historical","degC","r2i1p1f1","EC-Earth3",1855,"global",18.73857275
"tos","historical","degC","r2i1p1f1","EC-Earth3",1856,"global",18.7413101666667
"tos","historical","degC","r2i1p1f1","EC-Earth3",1857,"global",18.7375903333333
"tos","historical","degC","r2i1p1f1","EC-Earth3",1858,"global",18.7707240833333
"tos","historical","degC","r2i1p1f1","EC-Earth3",1859,"global",18.7836621666667
"tos","historical","degC","r2i1p1f1","EC-Earth3",1860,"global",18.7371956666667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1850,"global",18.5689550833333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1851,"global",18.56997875
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1852,"global",18.62735375
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1853,"global",18.5129906666667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1854,"global",18.4576439166667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1855,"global",18.6497136666667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1856,"global",18.6288008333333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1857,"global",18.5993861666667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1858,"global",18.4860210833333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1859,"global",18.5029980833333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg",1860,"global",18.6777608333333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1850,"global",18.3663740833333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1851,"global",18.46027875
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1852,"global",18.494176
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1853,"global",18.4940223333333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1854,"global",18.4183626666667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1855,"global",18.4420014166667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1856,"global",18.4590265833333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1857,"global",18.5193945833333
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1858,"global",18.3394194166667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1859,"global",18.3560991666667
"tos","historical","degC","r2i1p1f1","EC-Earth3-Veg-LR",1860,"global",18.39446475
"tos","historical","degC","r2i1p1f1","MIROC6",1850,"global",18.2109695833333
"tos","historical","degC","r2i1p1f1","MIROC6",1851,"global",18.182497
"tos","historical","degC","r2i1p1f1","MIROC6",1852,"global",18.1527033333333
"tos","historical","degC","r2i1p1f1","MIROC6",1853,"global",18.169024
"tos","historical","degC","r2i1p1f1","MIROC6",1854,"global",18.1703831666667
"tos","historical","degC","r2i1p1f1","MIROC6",1855,"global",18.21614125
"tos","historical","degC","r2i1p1f1","MIROC6",1856,"global",18.2007629166667
"tos","historical","degC","r2i1p1f1","MIROC6",1857,"global",18.2250549166667
"tos","historical","degC","r2i1p1f1","MIROC6",1858,"global",18.2863814166667
"tos","historical","degC","r2i1p1f1","MIROC6",1859,"global",18.37421775
"tos","historical","degC","r2i1p1f1","MIROC6",1860,"global",18.25368875
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1850,"global",17.4831990833333
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1851,"global",17.484935
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1852,"global",17.6060583333333
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1853,"global",17.5907434166667
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1854,"global",17.4994881666667
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1855,"global",17.5179434166667
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1856,"global",17.4904095833333
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1857,"global",17.4730988333333
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1858,"global",17.484483
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1859,"global",17.6574760833333
"tos","historical","degC","r2i1p1f1","MPI-ESM-1-2-HAM",1860,"global",17.6985356666667
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1850,"global",17.5826065833333
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1851,"global",17.5880374166667
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1852,"global",17.595079
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1853,"global",17.6423001666667
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1854,"global",17.7302825
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1855,"global",17.7389680833333
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1856,"global",17.7495158333333
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1857,"global",17.6334085
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1858,"global",17.5202284166667
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1859,"global",17.4870203333333
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-HR",1860,"global",17.4795929166667
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1850,"global",17.19740125
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1851,"global",17.1511276666667
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1852,"global",17.1817490833333
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1853,"global",17.2838885
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1854,"global",17.27194875
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1855,"global",17.33502
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1856,"global",17.2985826666667
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1857,"global",17.2552855
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1858,"global",17.28894675
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1859,"global",17.2031399166667
"tos","historical","degC","r2i1p1f1","MPI-ESM1-2-LR",1860,"global",17.2924429166667
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1850,"global",17.7170514166667
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1851,"global",17.744428
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1852,"global",17.82725175
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1853,"global",17.6814580833333
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1854,"global",17.6842865
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1855,"global",17.7359156666667
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1856,"global",17.69565525
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1857,"global",17.7060238333333
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1858,"global",17.72235925
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1859,"global",17.6999986666667
"tos","historical","degC","r2i1p1f1","MRI-ESM2-0",1860,"global",17.7480445
"tos","historical","degC","r2i1p1f1","NorCPM1",1850,"global",17.2242159166667
"tos","historical","degC","r2i1p1f1","NorCPM1",1851,"global",17.2999915833333
"tos","historical","degC","r2i1p1f1","NorCPM1",1852,"global",17.2808065
"tos","historical","degC","r2i1p1f1","NorCPM1",1853,"global",17.380724
"tos","historical","degC","r2i1p1f1","NorCPM1",1854,"global",17.35238625
"tos","historical","degC","r2i1p1f1","NorCPM1",1855,"global",17.2468035833333
"tos","historical","degC","r2i1p1f1","NorCPM1",1856,"global",17.2570359166667
"tos","historical","degC","r2i1p1f1","NorCPM1",1857,"global",17.33493975
"tos","historical","degC","r2i1p1f1","NorCPM1",1858,"global",17.309525
"tos","historical","degC","r2i1p1f1","NorCPM1",1859,"global",17.32264425
"tos","historical","degC","r2i1p1f1","NorCPM1",1860,"global",17.2976576666667
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1850,"global",18.683024
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1851,"global",18.6845253333333
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1852,"global",18.7435816666667
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1853,"global",18.8023214166667
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1854,"global",18.9187139166667
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1855,"global",18.8350760833333
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1856,"global",18.8233428333333
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1857,"global",18.88296275
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1858,"global",18.8322729166667
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1859,"global",18.8592396666667
"tos","historical","degC","r2i1p1f1","NorESM2-LM",1860,"global",19.01824625
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1850,"global",18.2742745
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1851,"global",18.0642084166667
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1852,"global",18.1411723333333
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1853,"global",18.2243045833333
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1854,"global",18.2340216666667
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1855,"global",18.32026975
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1856,"global",18.16826525
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1857,"global",18.129759
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1858,"global",18.330884
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1859,"global",18.3772148333333
"tos","historical","degC","r2i1p1f1","NorESM2-MM",1860,"global",18.1555656666667
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1850,"global",17.7021013333333
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1851,"global",17.5990621666667
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1852,"global",17.5884685833333
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1853,"global",17.7084350833333
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1854,"global",17.7868400833333
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1855,"global",17.6731506666667
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1856,"global",17.63217025
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1857,"global",17.72199675
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1858,"global",17.71820475
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1859,"global",17.7033073333333
"tos","historical","degC","r2i1p1f2","CNRM-CM6-1",1860,"global",17.7091914166667
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1850,"global",18.324801
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1851,"global",18.4181509166667
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1852,"global",18.38708475
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1853,"global",18.2115500833333
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1854,"global",18.4003984166667
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1855,"global",18.3588531666667
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1856,"global",18.29343275
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1857,"global",18.34488125
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1858,"global",18.26208275
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1859,"global",18.24347
"tos","historical","degC","r2i1p1f2","CNRM-ESM2-1",1860,"global",18.3084405
"tos","historical","degC","r2i1p1f2","MIROC-ES2L",1850,"global",18.0204845
