"Ensemble_Model","Data","Time","Temp"
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19830701.25,284.754089355469
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19840701.25,284.708862304688
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19850701.25,284.749877929688
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19860701.25,284.719360351562
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19870701.25,284.918853759766
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19880701.25,284.745361328125
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19890701.25,284.736724853516
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19900701.25,284.923828125
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19910701.25,285.042572021484
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19920701.25,285.186950683594
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19930701.25,285.089111328125
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19940701.25,285.021392822266
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19950701.25,285.026550292969
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19960701.25,285.109161376953
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19970701.25,285.215209960938
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19980701.25,285.180908203125
"1pctCO2_r1i1p1f1_INM-CM4-8","Land",19990701.25,285.286560058594
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19500701.25,290.70263671875
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19510701.25,290.651733398438
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19520701.25,290.692687988281
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19530701.25,290.754486083984
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19540701.25,290.793853759766
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19550701.25,290.835571289062
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19560701.25,290.781097412109
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19570701.25,290.858703613281
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19580701.25,290.784790039062
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19590701.25,290.807678222656
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19600701.25,290.849914550781
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19610701.25,290.899108886719
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19620701.25,290.871246337891
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19630701.25,290.898071289062
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19640701.25,290.882415771484
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19650701.25,290.978485107422
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19660701.25,291.047454833984
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19670701.25,291.006286621094
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19680701.25,290.984954833984
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19690701.25,291.05078125
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19700701.25,291.099517822266
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19710701.25,291.147521972656
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19720701.25,291.262786865234
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19730701.25,291.28076171875
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19740701.25,291.21044921875
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19750701.25,291.213623046875
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19760701.25,291.288726806641
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19770701.25,291.308227539062
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19780701.25,291.237152099609
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19790701.25,291.266906738281
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19800701.25,291.298034667969
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19810701.25,291.384979248047
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19820701.25,291.361206054688
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19830701.25,291.434417724609
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19840701.25,291.4658203125
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19850701.25,291.470245361328
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19860701.25,291.446105957031
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19870701.25,291.489715576172
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19880701.25,291.495300292969
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19890701.25,291.550903320312
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19900701.25,291.644561767578
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19910701.25,291.713439941406
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19920701.25,291.641448974609
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19930701.25,291.569183349609
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19940701.25,291.714019775391
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19950701.25,291.749603271484
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19960701.25,291.788360595703
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19970701.25,291.747924804688
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19980701.25,291.768707275391
"1pctCO2_r1i1p1f1_INM-CM4-8","Ocean",19990701.25,291.833099365234
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19500701.25,288.625305175781
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19510701.25,288.528381347656
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19520701.25,288.569213867188
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19530701.25,288.701904296875
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19540701.25,288.702301025391
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19550701.25,288.780242919922
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19560701.25,288.726501464844
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19570701.25,288.817779541016
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19580701.25,288.712341308594
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19590701.25,288.750091552734
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19600701.25,288.815399169922
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19610701.25,288.833465576172
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19620701.25,288.7646484375
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19630701.25,288.816375732422
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19640701.25,288.761108398438
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19650701.25,288.907165527344
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19660701.25,288.978881835938
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19670701.25,288.918090820312
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19680701.25,288.952362060547
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19690701.25,288.956756591797
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19700701.25,289.069366455078
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19710701.25,289.126800537109
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19720701.25,289.262390136719
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19730701.25,289.219848632812
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19740701.25,289.203002929688
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19750701.25,289.186798095703
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19760701.25,289.217224121094
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19770701.25,289.250244140625
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19780701.25,289.169311523438
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19790701.25,289.243804931641
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19800701.25,289.285461425781
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19810701.25,289.324066162109
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19820701.25,289.378112792969
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19830701.25,289.429870605469
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19840701.25,289.438293457031
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19850701.25,289.453674316406
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19860701.25,289.427642822266
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19870701.25,289.518005371094
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19880701.25,289.469879150391
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19890701.25,289.506195068359
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19900701.25,289.627899169922
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19910701.25,289.711730957031
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19920701.25,289.704650878906
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19930701.25,289.624725341797
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19940701.25,289.705780029297
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19950701.25,289.732238769531
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19960701.25,289.784149169922
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19970701.25,289.787689208984
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19980701.25,289.791931152344
"1pctCO2_r1i1p1f1_INM-CM4-8","Global",19990701.25,289.868682861328
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18500701.25,280.670776367188
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18510701.25,280.692077636719
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18520701.25,280.806579589844
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18530701.25,280.715576171875
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18540701.25,280.923248291016
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18550701.25,280.856842041016
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18560701.25,281.032989501953
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18570701.25,280.963531494141
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18580701.25,280.900970458984
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18590701.25,281.062896728516
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18600701.25,280.833251953125
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18610701.25,281.117370605469
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18620701.25,280.991790771484
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18630701.25,281.089111328125
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18640701.25,281.120056152344
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18650701.25,281.1728515625
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18660701.25,281.278106689453
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18670701.25,280.964416503906
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18680701.25,281.152801513672
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18690701.25,280.994049072266
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18700701.25,281.257598876953
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18710701.25,281.403198242188
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18720701.25,281.155853271484
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18730701.25,281.203979492188
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18740701.25,281.082489013672
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18750701.25,281.274993896484
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18760701.25,281.41259765625
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18770701.25,281.450866699219
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18780701.25,281.377105712891
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18790701.25,281.583160400391
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18800701.25,281.631103515625
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18810701.25,281.233917236328
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18820701.25,281.444549560547
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18830701.25,281.479217529297
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18500701.25,288.714141845703
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18510701.25,288.738677978516
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18520701.25,288.745178222656
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18530701.25,288.694793701172
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18540701.25,288.661865234375
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18550701.25,288.715972900391
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18560701.25,288.803314208984
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18570701.25,288.785919189453
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18580701.25,288.768096923828
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18590701.25,288.794982910156
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18600701.25,288.762329101562
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18610701.25,288.833587646484
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18620701.25,288.747497558594
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18630701.25,288.814056396484
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18640701.25,288.810302734375
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18650701.25,288.843658447266
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18660701.25,288.870269775391
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18670701.25,288.843597412109
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18680701.25,288.820068359375
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18690701.25,288.797821044922
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18700701.25,288.9189453125
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18710701.25,289.0302734375
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18720701.25,288.951873779297
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18730701.25,288.876098632812
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18740701.25,288.818084716797
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18750701.25,288.992767333984
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18760701.25,288.996551513672
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18770701.25,288.948394775391
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18780701.25,289.069976806641
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18790701.25,289.116363525391
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18800701.25,289.000549316406
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18810701.25,288.957336425781
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18820701.25,289.013977050781
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18830701.25,289.156494140625
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18500701.25,286.300598144531
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18510701.25,286.324157714844
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18520701.25,286.363067626953
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18530701.25,286.300506591797
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18540701.25,286.339782714844
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18550701.25,286.357696533203
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18560701.25,286.471710205078
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18570701.25,286.438690185547
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18580701.25,286.407440185547
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18590701.25,286.474822998047
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18600701.25,286.383087158203
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18610701.25,286.518188476562
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18620701.25,286.420288085938
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18630701.25,286.496063232422
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18640701.25,286.502716064453
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18650701.25,286.541900634766
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18660701.25,286.592102050781
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18670701.25,286.479339599609
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18680701.25,286.519378662109
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18690701.25,286.456146240234
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18700701.25,286.620025634766
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18710701.25,286.741638183594
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18720701.25,286.612518310547
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18730701.25,286.573944091797
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18740701.25,286.496887207031
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18750701.25,286.676910400391
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18760701.25,286.720855712891
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18770701.25,286.698638916016
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18780701.25,286.761627197266
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18790701.25,286.855895996094
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18800701.25,286.789215087891
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18810701.25,286.639801025391
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18820701.25,286.742645263672
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18830701.25,286.852813720703
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18840701.25,281.70458984375
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18850701.25,281.634338378906
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18860701.25,281.671752929688
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18870701.25,281.802734375
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18880701.25,281.929962158203
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18890701.25,281.792541503906
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18900701.25,281.933807373047
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18910701.25,281.946746826172
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18920701.25,281.587127685547
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18930701.25,281.783050537109
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18940701.25,282.080474853516
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18950701.25,281.893005371094
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18960701.25,281.720397949219
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18970701.25,281.874908447266
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18980701.25,281.824005126953
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",18990701.25,281.767761230469
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19000701.25,281.830322265625
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19010701.25,281.978637695312
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19020701.25,282.121673583984
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19030701.25,281.936248779297
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19040701.25,282.139190673828
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19050701.25,282.291625976562
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19060701.25,282.241302490234
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19070701.25,282.36474609375
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19080701.25,282.262817382812
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19090701.25,282.426422119141
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19100701.25,282.244079589844
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19110701.25,282.512512207031
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19120701.25,282.516723632812
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19130701.25,282.422424316406
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19140701.25,282.442810058594
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19150701.25,282.576751708984
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19160701.25,282.522674560547
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19170701.25,282.549682617188
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19180701.25,282.399444580078
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19190701.25,282.499389648438
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19200701.25,282.522216796875
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19210701.25,282.463775634766
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19220701.25,282.701721191406
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19230701.25,282.645904541016
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19240701.25,282.526916503906
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19250701.25,282.5244140625
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19260701.25,282.684814453125
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19270701.25,282.712829589844
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19280701.25,282.740417480469
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19290701.25,282.784149169922
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19300701.25,282.828430175781
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19310701.25,283.007446289062
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19320701.25,283.078765869141
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19330701.25,283.123168945312
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19340701.25,283.001586914062
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19350701.25,282.932464599609
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19360701.25,283.178924560547
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19370701.25,283.071258544922
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19380701.25,283.051727294922
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19390701.25,283.182250976562
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19400701.25,283.133026123047
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19410701.25,283.221069335938
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19420701.25,283.159271240234
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19430701.25,283.167236328125
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19440701.25,283.190887451172
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19450701.25,283.403656005859
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19460701.25,283.208099365234
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19470701.25,283.248229980469
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19480701.25,283.357574462891
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19490701.25,283.369720458984
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19500701.25,283.363250732422
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19510701.25,283.450775146484
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19520701.25,283.401306152344
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19530701.25,283.503845214844
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19540701.25,283.602783203125
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19550701.25,283.608093261719
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19560701.25,283.593566894531
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19570701.25,283.558288574219
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19580701.25,283.658813476562
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19590701.25,283.710205078125
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19600701.25,283.674041748047
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19610701.25,283.570251464844
"1pctCO2_r1i1p1f1_INM-CM5-0","Land",19620701.25,283.448272705078
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18840701.25,289.277160644531
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18850701.25,289.204925537109
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18860701.25,289.236480712891
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18870701.25,289.320129394531
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18880701.25,289.358215332031
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18890701.25,289.378692626953
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18900701.25,289.340667724609
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18910701.25,289.337982177734
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18920701.25,289.361022949219
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18930701.25,289.387359619141
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18940701.25,289.421447753906
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18950701.25,289.378601074219
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18960701.25,289.349334716797
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18970701.25,289.401702880859
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18980701.25,289.381744384766
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",18990701.25,289.404479980469
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19000701.25,289.377349853516
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19010701.25,289.363555908203
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19020701.25,289.554382324219
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19030701.25,289.539611816406
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19040701.25,289.540466308594
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19050701.25,289.570281982422
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19060701.25,289.645446777344
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19070701.25,289.735107421875
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19080701.25,289.741027832031
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19090701.25,289.708618164062
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19100701.25,289.623626708984
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19110701.25,289.653015136719
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19120701.25,289.703094482422
